index,chr,pos_start,pos_end,comp_name,comp_rank,continous_rank
2026,chr16,20310001,20320000,B.1.2.2.1.1.2,0.375,0.37280701754386
2027,chr16,20320001,20330000,B.1.2.2.1.1.2,0.375,0.37280701754386
2028,chr16,20330001,20340000,B.1.2.2.1.1.2,0.375,0.37280701754386
2029,chr16,20340001,20350000,B.1.2.2.1.1.2,0.375,0.37280701754386
2030,chr16,20350001,20360000,B.1.2.2.1.1.2,0.375,0.37280701754386
2031,chr16,20360001,20370000,B.1.2.2.1.1.2,0.375,0.37280701754386
2032,chr16,20370001,20380000,B.1.2.2.1.1.2,0.375,0.37280701754386
2033,chr16,20380001,20390000,B.1.2.2.1.1.2,0.375,0.37280701754386
2034,chr16,20390001,20400000,B.1.2.2.1.1.2,0.375,0.37280701754386
2035,chr16,20400001,20410000,B.1.2.2.1.1.2,0.375,0.37280701754386
2036,chr16,20410001,20420000,B.1.2.2.1.1.2,0.375,0.37280701754386
2037,chr16,20420001,20430000,B.1.2.2.1.1.2,0.375,0.37280701754386
2038,chr16,20430001,20440000,B.1.2.2.1.1.2,0.375,0.37280701754386
2039,chr16,20440001,20450000,B.1.2.2.1.1.2,0.375,0.37280701754386
2040,chr16,20450001,20460000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2041,chr16,20460001,20470000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2042,chr16,20470001,20480000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2043,chr16,20480001,20490000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2044,chr16,20490001,20500000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2045,chr16,20500001,20510000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2046,chr16,20510001,20520000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2047,chr16,20520001,20530000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2048,chr16,20530001,20540000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2049,chr16,20540001,20550000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2050,chr16,20550001,20560000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2051,chr16,20560001,20570000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2052,chr16,20570001,20580000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2053,chr16,20580001,20590000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2054,chr16,20590001,20600000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2055,chr16,20600001,20610000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2056,chr16,20610001,20620000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2057,chr16,20620001,20630000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2058,chr16,20630001,20640000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2059,chr16,20640001,20650000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2060,chr16,20650001,20660000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2061,chr16,20660001,20670000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2062,chr16,20670001,20680000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2063,chr16,20680001,20690000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2064,chr16,20690001,20700000,B.2.1.1.1.1.1.1.2.1,0.25,0.307017543859649
2065,chr16,20700001,20710000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2066,chr16,20710001,20720000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2067,chr16,20720001,20730000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2068,chr16,20730001,20740000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2069,chr16,20740001,20750000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2070,chr16,20750001,20760000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2071,chr16,20760001,20770000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2072,chr16,20770001,20780000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2073,chr16,20780001,20790000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2074,chr16,20790001,20800000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2075,chr16,20800001,20810000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2076,chr16,20810001,20820000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2077,chr16,20820001,20830000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2078,chr16,20830001,20840000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2079,chr16,20840001,20850000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2080,chr16,20850001,20860000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2081,chr16,20860001,20870000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2082,chr16,20870001,20880000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2083,chr16,20880001,20890000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2084,chr16,20890001,20900000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2085,chr16,20900001,20910000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2086,chr16,20910001,20920000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2087,chr16,20920001,20930000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2088,chr16,20930001,20940000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2089,chr16,20940001,20950000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2090,chr16,20950001,20960000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2091,chr16,20960001,20970000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2092,chr16,20970001,20980000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2093,chr16,20980001,20990000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2094,chr16,20990001,21000000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2095,chr16,21000001,21010000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2096,chr16,21010001,21020000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2097,chr16,21020001,21030000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2098,chr16,21030001,21040000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2099,chr16,21040001,21050000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2100,chr16,21050001,21060000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2101,chr16,21060001,21070000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2102,chr16,21070001,21080000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2103,chr16,21080001,21090000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2104,chr16,21090001,21100000,A.2.2.2.1.2.2.1,0.625,0.592105263157895
2105,chr16,21100001,21110000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2106,chr16,21110001,21120000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2107,chr16,21120001,21130000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2108,chr16,21130001,21140000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2109,chr16,21140001,21150000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2110,chr16,21150001,21160000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2111,chr16,21160001,21170000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2112,chr16,21170001,21180000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2113,chr16,21180001,21190000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2114,chr16,21190001,21200000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2115,chr16,21200001,21210000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2116,chr16,21210001,21220000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2117,chr16,21220001,21230000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2118,chr16,21230001,21240000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2119,chr16,21240001,21250000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2120,chr16,21250001,21260000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2121,chr16,21260001,21270000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2122,chr16,21270001,21280000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2123,chr16,21280001,21290000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2124,chr16,21290001,21300000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2125,chr16,21300001,21310000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2126,chr16,21310001,21320000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2127,chr16,21320001,21330000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2128,chr16,21330001,21340000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2129,chr16,21340001,21350000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2130,chr16,21350001,21360000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2131,chr16,21360001,21370000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2132,chr16,21370001,21380000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2133,chr16,21380001,21390000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2134,chr16,21390001,21400000,B.1.1.1.1.2.1.2.1,0.5,0.530701754385965
2135,chr16,21400001,21410000,B.1.1.1.2.2,0.5,0.504385964912281
2136,chr16,21410001,21420000,B.1.1.1.2.2,0.5,0.504385964912281
2137,chr16,21420001,21430000,B.1.1.1.2.2,0.5,0.504385964912281
2138,chr16,21430001,21440000,B.1.1.1.2.2,0.5,0.504385964912281
2139,chr16,21440001,21450000,B.1.1.1.2.2,0.5,0.504385964912281
2140,chr16,21450001,21460000,B.1.1.1.2.2,0.5,0.504385964912281
2141,chr16,21460001,21470000,B.1.1.1.2.2,0.5,0.504385964912281
2142,chr16,21470001,21480000,B.1.1.1.2.2,0.5,0.504385964912281
2143,chr16,21480001,21490000,B.1.1.1.2.2,0.5,0.504385964912281
2144,chr16,21490001,21500000,B.1.1.1.2.2,0.5,0.504385964912281
2145,chr16,21500001,21510000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2146,chr16,21510001,21520000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2147,chr16,21520001,21530000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2148,chr16,21530001,21540000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2149,chr16,21540001,21550000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2150,chr16,21550001,21560000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2151,chr16,21560001,21570000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2152,chr16,21570001,21580000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2153,chr16,21580001,21590000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2154,chr16,21590001,21600000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2155,chr16,21600001,21610000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2156,chr16,21610001,21620000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2157,chr16,21620001,21630000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2158,chr16,21630001,21640000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2159,chr16,21640001,21650000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2160,chr16,21650001,21660000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2161,chr16,21660001,21670000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2162,chr16,21670001,21680000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2163,chr16,21680001,21690000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2164,chr16,21690001,21700000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2165,chr16,21700001,21710000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2166,chr16,21710001,21720000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2167,chr16,21720001,21730000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2168,chr16,21730001,21740000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2169,chr16,21740001,21750000,A.2.2.2.1.1.1.1,0.625,0.631578947368421
2170,chr16,21750001,21760000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2171,chr16,21760001,21770000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2172,chr16,21770001,21780000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2173,chr16,21780001,21790000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2174,chr16,21790001,21800000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2175,chr16,21800001,21810000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2176,chr16,21810001,21820000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2177,chr16,21820001,21830000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2178,chr16,21830001,21840000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2179,chr16,21840001,21850000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2180,chr16,21850001,21860000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2181,chr16,21860001,21870000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2182,chr16,21870001,21880000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2183,chr16,21880001,21890000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2184,chr16,21890001,21900000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2185,chr16,21900001,21910000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2186,chr16,21910001,21920000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2187,chr16,21920001,21930000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2188,chr16,21930001,21940000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2189,chr16,21940001,21950000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2190,chr16,21950001,21960000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2191,chr16,21960001,21970000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2192,chr16,21970001,21980000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2193,chr16,21980001,21990000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2194,chr16,21990001,22000000,A.2.2.2.1.1.1.2.1.1,0.625,0.62719298245614
2195,chr16,22000001,22010000,A.2.1.1.1.1.1,0.75,0.776315789473684
2196,chr16,22010001,22020000,A.2.1.1.1.1.1,0.75,0.776315789473684
2197,chr16,22020001,22030000,A.2.1.1.1.1.1,0.75,0.776315789473684
2198,chr16,22030001,22040000,A.2.1.1.1.1.1,0.75,0.776315789473684
2199,chr16,22040001,22050000,A.2.1.1.1.1.1,0.75,0.776315789473684
2200,chr16,22050001,22060000,A.2.1.1.1.1.1,0.75,0.776315789473684
2201,chr16,22060001,22070000,A.2.1.1.1.1.1,0.75,0.776315789473684
2202,chr16,22070001,22080000,A.2.1.1.1.1.1,0.75,0.776315789473684
2203,chr16,22080001,22090000,A.2.1.1.1.1.1,0.75,0.776315789473684
2204,chr16,22090001,22100000,A.2.1.1.1.1.1,0.75,0.776315789473684
2205,chr16,22100001,22110000,A.2.1.1.1.1.1,0.75,0.776315789473684
2206,chr16,22110001,22120000,A.2.1.1.1.1.1,0.75,0.776315789473684
2207,chr16,22120001,22130000,A.2.1.1.1.1.1,0.75,0.776315789473684
2208,chr16,22130001,22140000,A.2.1.1.1.1.1,0.75,0.776315789473684
2209,chr16,22140001,22150000,A.2.1.1.1.1.1,0.75,0.776315789473684
2210,chr16,22150001,22160000,A.2.1.1.1.1.1,0.75,0.776315789473684
2211,chr16,22160001,22170000,A.2.1.1.1.1.1,0.75,0.776315789473684
2212,chr16,22170001,22180000,A.2.1.1.1.1.1,0.75,0.776315789473684
2213,chr16,22180001,22190000,A.2.1.1.1.1.1,0.75,0.776315789473684
2214,chr16,22190001,22200000,A.2.1.1.1.1.1,0.75,0.776315789473684
2215,chr16,22200001,22210000,A.2.1.1.1.1.1,0.75,0.776315789473684
2216,chr16,22210001,22220000,A.2.1.1.1.1.1,0.75,0.776315789473684
2217,chr16,22220001,22230000,A.2.1.1.1.1.1,0.75,0.776315789473684
2218,chr16,22230001,22240000,A.2.1.1.1.1.1,0.75,0.776315789473684
2219,chr16,22240001,22250000,A.2.1.1.1.1.1,0.75,0.776315789473684
2220,chr16,22250001,22260000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2221,chr16,22260001,22270000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2222,chr16,22270001,22280000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2223,chr16,22280001,22290000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2224,chr16,22290001,22300000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2225,chr16,22300001,22310000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2226,chr16,22310001,22320000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2227,chr16,22320001,22330000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2228,chr16,22330001,22340000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2229,chr16,22340001,22350000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2230,chr16,22350001,22360000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2231,chr16,22360001,22370000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2232,chr16,22370001,22380000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2233,chr16,22380001,22390000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2234,chr16,22390001,22400000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2235,chr16,22400001,22410000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2236,chr16,22410001,22420000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2237,chr16,22420001,22430000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2238,chr16,22430001,22440000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2239,chr16,22440001,22450000,A.2.1.1.1.2.2.1,0.75,0.763157894736842
2240,chr16,22450001,22460000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2241,chr16,22460001,22470000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2242,chr16,22470001,22480000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2243,chr16,22480001,22490000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2244,chr16,22490001,22500000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2245,chr16,22500001,22510000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2246,chr16,22510001,22520000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2247,chr16,22520001,22530000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2248,chr16,22530001,22540000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2249,chr16,22540001,22550000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2250,chr16,22550001,22560000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2251,chr16,22560001,22570000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2252,chr16,22570001,22580000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2253,chr16,22580001,22590000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2254,chr16,22590001,22600000,A.2.2.2.1.1.1.2.2.2,0.625,0.614035087719298
2255,chr16,22600001,22610000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2256,chr16,22610001,22620000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2257,chr16,22620001,22630000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2258,chr16,22630001,22640000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2259,chr16,22640001,22650000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2260,chr16,22650001,22660000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2261,chr16,22660001,22670000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2262,chr16,22670001,22680000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2263,chr16,22680001,22690000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2264,chr16,22690001,22700000,B.1.1.1.1.2.1.2.2,0.5,0.526315789473684
2265,chr16,22700001,22710000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2266,chr16,22710001,22720000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2267,chr16,22720001,22730000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2268,chr16,22730001,22740000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2269,chr16,22740001,22750000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2270,chr16,22750001,22760000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2271,chr16,22760001,22770000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2272,chr16,22770001,22780000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2273,chr16,22780001,22790000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2274,chr16,22790001,22800000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2275,chr16,22800001,22810000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2276,chr16,22810001,22820000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2277,chr16,22820001,22830000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2278,chr16,22830001,22840000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2279,chr16,22840001,22850000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2280,chr16,22850001,22860000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2281,chr16,22860001,22870000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2282,chr16,22870001,22880000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2283,chr16,22880001,22890000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2284,chr16,22890001,22900000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2285,chr16,22900001,22910000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2286,chr16,22910001,22920000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2287,chr16,22920001,22930000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2288,chr16,22930001,22940000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2289,chr16,22940001,22950000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2290,chr16,22950001,22960000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2291,chr16,22960001,22970000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2292,chr16,22970001,22980000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2293,chr16,22980001,22990000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2294,chr16,22990001,23000000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2295,chr16,23000001,23010000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2296,chr16,23010001,23020000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2297,chr16,23020001,23030000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2298,chr16,23030001,23040000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2299,chr16,23040001,23050000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2300,chr16,23050001,23060000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2301,chr16,23060001,23070000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2302,chr16,23070001,23080000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2303,chr16,23080001,23090000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2304,chr16,23090001,23100000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2305,chr16,23100001,23110000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2306,chr16,23110001,23120000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2307,chr16,23120001,23130000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2308,chr16,23130001,23140000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2309,chr16,23140001,23150000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2310,chr16,23150001,23160000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2311,chr16,23160001,23170000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2312,chr16,23170001,23180000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2313,chr16,23180001,23190000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2314,chr16,23190001,23200000,A.2.2.2.1.2.2.2.2,0.625,0.583333333333333
2315,chr16,23200001,23210000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2316,chr16,23210001,23220000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2317,chr16,23220001,23230000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2318,chr16,23230001,23240000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2319,chr16,23240001,23250000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2320,chr16,23250001,23260000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2321,chr16,23260001,23270000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2322,chr16,23270001,23280000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2323,chr16,23280001,23290000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2324,chr16,23290001,23300000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2325,chr16,23300001,23310000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2326,chr16,23310001,23320000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2327,chr16,23320001,23330000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2328,chr16,23330001,23340000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2329,chr16,23340001,23350000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2330,chr16,23350001,23360000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2331,chr16,23360001,23370000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2332,chr16,23370001,23380000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2333,chr16,23380001,23390000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2334,chr16,23390001,23400000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2335,chr16,23400001,23410000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2336,chr16,23410001,23420000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2337,chr16,23420001,23430000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2338,chr16,23430001,23440000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2339,chr16,23440001,23450000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2340,chr16,23450001,23460000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
2341,chr16,23460001,23470000,A.2.2.2.1.2.2.2.1,0.625,0.587719298245614
